RHBMM,Accuracyyy,AGE,DRESS,Home,Jail
1,0.5588,middle,red,forest,no
1,0.7607,senior,red,city,no
1,0.7877,senior,black,city,yes
1,0.6681,youth,green,city,no
1,0.8037,senior,green,forest,no
0,0.6524,middle,black,city,no
1,0.6056,senior,black,city,no
1,0.6874,youth,black,city,no
1,0.4987,youth,red,forest,yes
0,0.5911,senior,red,city,no
1,0.5906,middle,green,city,no
0,0.5716,youth,black,city,no
0,0.7229,middle,green,city,no
0,0.7643,senior,black,forest,no
0,0.7809,middle,black,forest,no
1,0.7444,middle,green,forest,no
0,0.6658,youth,black,city,yes
0,0.8596,youth,black,city,yes
0,0.7216,youth,black,city,no
1,0.8154,senior,green,forest,no
0,0.6739,youth,red,city,no
1,0.7977,middle,green,city,no
0,0.7715,youth,green,city,no
0,0.7763,middle,black,city,no
1,0.6874,youth,green,city,yes
1,0.5654,youth,green,city,yes
0,0.6594,middle,red,city,yes
0,0.5204,youth,black,city,no
0,0.3988,youth,green,city,no
1,0.4962,senior,black,city,no
1,0.7944,middle,green,forest,no
0,0.6059,youth,green,city,no
1,0.7394,middle,red,forest,no
0,0.6936,senior,red,city,no
0,0.6099,middle,red,forest,no
1,0.6105,youth,black,forest,no
0,0.8953,youth,black,city,no
1,0.843,senior,black,city,yes
0,0.7286,middle,black,city,no
1,0.7086,senior,red,city,yes
1,0.8765,youth,black,city,no
1,0.7562,youth,green,city,no
0,0.6986,youth,green,city,no
0,0.8367,youth,green,city,no
0,0.815,middle,black,city,no
1,0.5755,middle,green,forest,no
0,0.9202,youth,green,city,no
0,0.553,middle,black,city,no
0,0.6524,youth,red,city,no
1,0.7061,youth,red,forest,no
0,0.7792,youth,green,city,no
1,0.6308,middle,green,city,yes
1,0.6312,youth,red,city,no
0,0.7524,middle,green,city,no
1,0.6568,youth,green,city,no
1,0.8619,senior,black,city,no
1,0.8617,youth,red,city,yes
1,0.7738,youth,black,city,no
1,0.603,middle,black,city,no
0,0.5746,youth,black,city,no
1,0.6481,middle,green,city,no
1,0.767,middle,black,city,no
1,0.6745,middle,black,city,yes
1,0.6766,youth,green,city,no
1,0.6924,middle,green,city,no
1,0.9443,youth,green,forest,no
1,0.7911,middle,red,city,no
0,0.792,middle,black,city,yes
1,0.7811,youth,black,city,no
1,0.5493,senior,black,forest,no
0,0.652,youth,red,forest,no
1,0.8102,youth,black,city,no
1,0.8856,middle,black,city,yes
1,0.692,senior,black,forest,no
1,0.7651,youth,green,forest,no
1,0.8859,senior,green,forest,no
0,0.6873,senior,red,city,no
0,0.5359,youth,red,city,no
0,0.5341,youth,black,city,no
1,0.6784,middle,black,city,yes
1,0.6272,youth,black,city,no
1,0.811,youth,green,forest,no
1,0.7291,middle,black,city,no
0,0.7108,youth,red,city,no
1,0.7093,youth,green,city,no
0,0.527,middle,red,forest,no
1,0.3675,middle,green,forest,no
1,0.7833,middle,green,city,no
1,0.707,senior,green,forest,no
0,0.6121,middle,black,city,yes
1,0.688,youth,red,city,no
1,0.5488,youth,red,forest,no
1,0.7563,youth,red,forest,no
0,0.6913,youth,black,city,no
1,0.6769,youth,green,forest,no
1,0.6731,middle,red,forest,no
0,0.7761,youth,red,forest,no
1,0.6886,youth,green,city,no
1,0.9111,youth,green,forest,yes
1,0.7832,middle,red,forest,no
1,0.7164,senior,green,forest,no
1,0.8035,middle,black,forest,no
0,0.6628,middle,black,city,no
1,0.7334,youth,red,city,no
1,0.5048,youth,red,forest,no
0,0.5087,senior,black,city,no
1,0.5938,middle,green,forest,no
1,0.807,middle,black,forest,no
0,0.6799,youth,black,city,no
0,0.7062,youth,red,city,no
1,0.7482,youth,green,city,no
0,0.7622,middle,red,city,yes
0,0.8875,youth,red,city,no
1,0.7359,senior,green,city,no
1,0.7167,middle,green,city,no
1,0.8781,middle,black,city,no
1,0.5726,youth,black,city,no
0,0.7614,youth,black,city,no
1,0.6931,senior,red,city,no
0,0.8291,senior,red,city,no
0,0.6997,middle,red,city,no
0,0.699,middle,red,forest,no
0,0.7748,middle,black,city,no
0,0.676,middle,black,forest,no
0,0.734,middle,red,city,no
1,0.8349,middle,red,city,no
1,0.8678,middle,green,city,no
1,0.6649,middle,red,city,no
1,0.6803,youth,black,city,no
1,0.9266,middle,black,city,no
0,0.7855,middle,green,city,no
0,0.505,youth,red,forest,yes
0,0.5657,middle,black,city,yes
1,0.6266,youth,black,forest,no
1,0.599,middle,green,forest,no
1,0.8592,middle,green,city,yes
1,0.546,youth,black,forest,no
1,0.6987,youth,red,city,no
0,0.7242,middle,red,city,no
1,0.7699,youth,green,city,no
1,0.7348,middle,green,city,no
0,0.654,youth,black,city,yes
1,0.8306,middle,black,forest,no
1,0.8018,senior,black,forest,no
0,0.6163,middle,black,city,yes
0,0.7114,middle,green,city,no
0,0.8057,middle,black,forest,no
1,0.7058,youth,green,forest,no
1,0.7287,middle,black,city,no
1,0.5508,middle,green,city,no
0,0.7829,youth,red,city,no
1,0.4538,youth,red,forest,no
1,0.7573,youth,green,city,no
1,0.7409,middle,green,city,no
0,0.7381,youth,red,forest,no
0,0.8033,middle,black,city,no
1,0.8828,youth,green,forest,no
0,0.5658,youth,red,city,no
1,0.8849,senior,black,forest,yes
0,0.8535,middle,red,city,no
0,0.5924,middle,black,city,no
1,0.7845,youth,green,city,no
1,0.8244,middle,green,city,no
1,0.6847,senior,green,city,no
1,0.7294,middle,green,forest,no
0,0.8167,middle,black,city,no
1,0.6542,youth,red,forest,no
1,0.8322,senior,red,forest,no
1,0.7611,middle,red,city,no
0,0.4235,senior,red,city,yes
1,0.6528,middle,green,city,no
1,0.6139,middle,red,forest,no
1,0.8073,middle,green,forest,no
1,0.5435,senior,red,forest,yes
1,0.7843,youth,black,city,no
1,0.7523,youth,black,forest,yes
0,0.8649,youth,red,city,no
1,0.7577,middle,black,forest,no
1,0.741,youth,black,forest,no
0,0.6888,youth,black,city,no
1,0.6661,youth,red,city,no
1,0.8662,youth,green,forest,no
1,0.6934,youth,green,forest,no
1,0.6102,youth,red,city,no
0,0.6829,youth,black,forest,no
0,0.6772,youth,green,city,no
1,0.5964,senior,green,city,no
1,0.4317,youth,red,city,no
0,0.761,middle,green,city,no
0,0.7754,senior,red,forest,no
1,0.492,youth,red,city,yes
0,0.4643,senior,red,city,no
0,0.7309,senior,red,forest,yes
1,0.5128,youth,black,forest,no
1,0.6516,middle,black,city,no
0,0.7286,youth,black,city,no
1,0.687,senior,black,city,no
1,0.4628,middle,green,city,no
0,0.6519,senior,red,forest,no
1,0.7263,senior,red,city,no
1,0.6651,youth,green,city,no
0,0.5653,senior,black,city,no
1,0.8311,senior,red,forest,no
0,0.6592,senior,red,forest,no
0,0.5808,youth,black,city,no
0,0.8815,middle,red,city,no
1,0.7989,youth,black,forest,yes
0,0.6698,middle,green,city,yes
1,0.6778,middle,green,forest,no
0,0.9396,youth,red,city,no
0,0.8004,youth,black,city,yes
1,0.5454,middle,green,city,no
1,0.7613,youth,green,city,no
1,0.6358,youth,black,forest,no
1,0.86,youth,green,city,no
0,0.5101,youth,black,city,no
1,0.5036,youth,black,city,no
1,0.7606,youth,red,city,no
1,0.6949,youth,black,forest,yes
1,0.6136,youth,green,city,yes
0,0.7081,middle,black,city,no
1,0.6964,senior,green,city,no
1,0.6351,youth,green,forest,no
1,0.8685,senior,black,city,no
0,0.6925,middle,green,city,no
0,0.7874,senior,red,city,yes
1,0.7653,senior,green,forest,no
0,0.8006,youth,red,forest,no
1,0.5974,youth,green,city,no
0,0.4702,senior,black,city,no
0,0.9,youth,green,city,no
0,0.6928,youth,red,city,yes
1,0.8948,middle,red,city,no
0,0.7378,middle,black,city,no
0,0.6841,senior,black,city,no
1,0.5792,senior,red,city,no
1,0.8319,youth,green,city,no
0,0.5333,middle,red,city,no
0,0.6491,youth,black,city,no
0,0.6902,youth,red,city,yes
0,0.6937,youth,black,city,no
0,0.8488,senior,black,forest,no
1,0.8395,youth,red,city,yes
0,0.51,middle,black,city,no
0,0.7607,middle,black,city,no
0,0.608,youth,red,city,yes
1,0.6149,youth,green,city,no
0,0.7464,youth,red,forest,no
1,0.794,middle,red,city,no
0,0.7031,youth,green,city,no
0,0.8368,youth,black,city,yes
1,0.8306,youth,green,city,no
0,0.7277,senior,green,city,no
1,0.6942,youth,green,city,no
1,0.5479,youth,black,forest,no
1,0.6101,middle,black,city,no
1,0.5885,middle,green,city,yes
1,0.7902,senior,red,city,no
1,0.571,youth,green,city,no
1,0.9192,youth,green,forest,no
0,0.681,youth,green,city,yes
1,0.7126,middle,green,city,no
0,0.7059,middle,red,city,yes
0,0.5145,youth,black,city,no
0,0.8234,youth,black,city,no
1,0.8294,middle,red,city,yes
0,0.7282,senior,green,city,no
0,0.6275,senior,green,city,yes
0,0.6213,middle,black,city,no
1,0.7206,senior,black,city,yes
1,0.7806,middle,red,city,no
0,0.6489,middle,black,city,no
0,0.6702,youth,black,city,no
0,0.516,youth,green,city,yes
0,0.6022,middle,black,city,no
0,0.6136,youth,black,city,no
1,0.4939,senior,black,city,no
1,0.7311,youth,black,city,no
0,0.5093,youth,black,city,yes
0,0.8924,youth,red,city,no
1,0.6824,senior,black,city,no
0,0.5229,youth,red,city,no
1,0.6789,middle,red,city,no
1,0.8354,youth,red,forest,no
0,0.771,middle,red,city,no
1,0.5778,youth,black,city,no
1,0.879,middle,green,city,no
0,0.6885,youth,red,forest,yes
0,0.9415,youth,black,city,no
1,0.7567,middle,black,forest,no
0,0.3363,senior,black,city,no
1,0.8221,middle,black,city,yes
1,0.6769,middle,green,city,no
0,0.6833,youth,red,city,no
0,0.7667,middle,green,city,no
1,0.6744,youth,green,forest,no
0,0.5427,senior,red,city,no
1,0.6384,middle,red,city,no
0,0.8025,senior,black,city,no
0,0.7156,middle,green,city,no
1,0.8197,youth,red,city,no
1,0.674,middle,red,city,yes
1,0.7787,senior,black,city,no
0,0.6326,youth,black,city,no
1,0.8017,youth,red,city,no
1,0.7026,middle,black,city,no
1,0.6737,senior,green,city,no
1,0.5785,senior,green,city,yes
0,0.74,youth,red,city,no
1,0.8602,middle,green,city,no
0,0.4364,youth,black,city,no
1,0.6549,youth,green,city,no
1,0.8973,youth,green,forest,yes
0,0.7388,youth,red,city,no
1,0.5784,middle,green,forest,no
0,0.6583,youth,red,city,no
0,0.6648,middle,black,city,no
1,0.8033,youth,black,city,yes
0,0.5939,senior,black,forest,no
0,0.5783,middle,black,city,no
1,0.6486,middle,green,city,no
0,0.7763,youth,red,forest,no
1,0.5376,middle,black,city,yes
0,0.5718,middle,black,city,no
0,0.5473,youth,red,city,yes
1,0.5523,senior,green,city,no
1,0.7578,senior,green,city,no
0,0.5544,middle,black,city,no
1,0.5802,youth,green,city,no
1,0.8418,middle,black,city,no
1,0.7737,senior,black,city,no
1,0.6714,youth,green,forest,no
1,0.4844,middle,black,forest,no
1,0.6992,youth,green,city,no
1,0.5255,youth,green,city,no
1,0.7704,middle,red,city,no
0,0.73,senior,black,city,no
1,0.8249,youth,red,city,no
1,0.743,middle,black,city,no
1,0.7288,youth,red,forest,no
0,0.7875,youth,green,city,no
1,0.7793,middle,green,city,no
0,0.5348,middle,green,city,no
1,0.7698,youth,red,city,no
0,0.8867,youth,red,city,no
0,0.8218,youth,black,city,no
0,0.7723,youth,red,forest,no
0,0.59,youth,black,city,no
1,0.6902,senior,black,forest,yes
1,0.7219,middle,red,city,no
0,0.4252,middle,black,city,no
1,0.8796,youth,black,city,no
0,0.6002,middle,black,city,no
1,0.43120000000000003,youth,red,forest,no
1,0.4788,youth,black,forest,no
1,0.7307,middle,red,forest,no
0,0.8821,youth,green,city,no
1,0.8709,middle,green,city,yes
1,0.7031,youth,black,forest,no
0,0.75,senior,red,city,no
1,0.6896,youth,green,city,no
1,0.4835,youth,green,city,no
1,0.6207,middle,red,city,no
1,0.698,youth,green,city,no
0,0.6729,youth,black,city,no
1,0.6485,middle,green,city,no
1,0.7584,middle,green,forest,no
1,0.7947,youth,green,city,no
0,0.7253,middle,black,city,no
0,0.8834,senior,black,city,no
0,0.7191,youth,green,forest,no
1,0.6187,senior,green,forest,yes
1,0.5346,youth,black,city,no
1,0.4923,senior,green,city,no
0,0.6068,senior,black,city,no
1,0.7896,senior,black,city,no
1,0.7612,senior,black,city,no
1,0.6916,middle,black,forest,no
1,0.6435,youth,green,city,no
0,0.8191,youth,red,city,no
0,0.7229,middle,red,forest,no
0,0.7658,senior,red,city,no
1,0.6629,middle,green,city,yes
0,0.5551,middle,black,city,yes
1,0.4184,middle,black,city,no
1,0.7829,middle,red,city,no
0,0.435,middle,black,forest,no
1,0.7582,middle,green,city,no
0,0.6821,senior,green,city,no
1,0.4898,senior,black,city,no
1,0.6132,senior,black,forest,no
1,0.7919,youth,green,city,no
0,0.7646,youth,black,city,no
1,0.4493,senior,green,city,no
1,0.6964,middle,black,forest,no
0,0.6946,senior,red,city,no
0,0.4282,youth,black,forest,no
1,0.7853,middle,green,city,yes
1,0.8168,middle,green,forest,no
1,0.6828,middle,black,forest,yes
1,0.7076,middle,green,city,no
1,0.5822,senior,black,city,no
1,0.6442,middle,green,city,yes
1,0.8134,middle,green,city,yes
0,0.5679,middle,black,city,no
0,0.7739,youth,red,forest,no
1,0.715,middle,green,city,no
1,0.6813,middle,black,forest,no
0,0.6467,senior,red,city,no
0,0.6864,middle,black,city,no
1,0.8567,middle,green,forest,no
1,0.7016,middle,green,city,no
1,0.7503,youth,black,city,yes
1,0.68,senior,black,city,yes
1,0.5127,senior,green,forest,no
1,0.5798,senior,green,city,no
1,0.8607,middle,red,city,yes
0,0.7689,youth,green,city,no
0,0.5465,youth,red,city,no
1,0.7993,middle,green,forest,no
1,0.6751,youth,red,city,no
1,0.7807,youth,black,forest,no
0,0.6225,youth,green,city,no
1,0.7046,youth,black,city,no
1,0.7312,senior,green,city,no
1,0.7202,middle,green,city,no
0,0.4777,middle,green,city,no
1,0.735,senior,green,city,no
1,0.6638,youth,black,forest,no
1,0.8478,middle,green,forest,no
0,0.5912,senior,black,forest,no
1,0.6768,middle,red,forest,no
0,0.7122,middle,red,forest,no
1,0.7105,senior,black,city,no
1,0.7326,youth,green,city,no
1,0.7802,youth,green,city,no
1,0.6428,youth,black,city,no
1,0.7335,middle,black,city,no
0,0.5141,youth,green,city,no
0,0.7631,youth,red,city,no
1,0.7146,youth,black,city,yes
0,0.776,youth,red,city,no
0,0.6061,youth,red,city,no
1,0.7049,middle,green,forest,no
1,0.738,middle,green,forest,no
1,0.7388,middle,red,city,no
0,0.424,youth,red,city,no
1,0.7216,middle,black,forest,yes
0,0.6679,middle,green,city,no
1,0.2897,senior,green,forest,no
0,0.6837,middle,green,city,no
1,0.84,youth,green,city,no
1,0.6283,youth,green,city,no
0,0.7207,senior,black,city,no
0,0.5009,middle,red,forest,no
0,0.7053,senior,red,city,yes
1,0.6867,youth,green,forest,no
1,0.6291,middle,red,city,yes
1,0.765,middle,green,city,no
1,0.7971,middle,black,forest,no
1,0.836,youth,green,city,no
1,0.8954,youth,green,city,no
0,0.5104,youth,green,city,no
1,0.5145,middle,black,forest,no
1,0.6295,middle,black,city,yes
1,0.8051,youth,black,city,yes
0,0.7589,middle,black,city,no
1,0.7766,senior,black,forest,no
1,0.7767,middle,black,forest,no
0,0.7685,middle,black,city,no
1,0.5208,middle,green,city,no
0,0.7127,senior,black,city,no
1,0.7183,youth,black,city,no
1,0.7033,senior,green,city,no
1,0.7946,middle,red,forest,no
1,0.7792,youth,black,city,no
0,0.5767,middle,red,city,no
1,0.6964,youth,red,city,no
0,0.6123,youth,black,city,yes
0,0.8122,middle,red,forest,no
1,0.9292,youth,black,city,no
1,0.4405,middle,black,city,no
1,0.8047,youth,green,city,no
0,0.7314,middle,green,city,no
1,0.7621,youth,green,city,no
1,0.4829,middle,black,city,no
1,0.7738,youth,red,city,no
1,0.5144,youth,green,city,no
1,0.6935,middle,green,city,yes
1,0.8473,youth,black,city,no
1,0.7538,middle,red,city,yes
0,0.869,middle,black,city,no
0,0.5083,youth,black,city,no
0,0.6654,senior,red,forest,no
1,0.6663,senior,green,city,no
0,0.7784,middle,red,forest,no
1,0.8754,youth,black,forest,no
1,0.6702,youth,red,city,no
1,0.8641,middle,green,city,no
1,0.5771,senior,black,city,no
0,0.6459,senior,black,city,no
1,0.6829,youth,black,city,no
1,0.6594,middle,red,city,no
0,0.4376,middle,red,city,no
1,0.5662,youth,red,city,no
1,0.7807,middle,black,city,no
0,0.6855,youth,black,forest,no
1,0.7638,youth,black,forest,no
1,0.5226,youth,green,city,no
0,0.6107,middle,black,city,no
0,0.5363,middle,black,city,no
1,0.5784,senior,red,forest,no
0,0.5814,senior,red,forest,no
0,0.6613,youth,black,city,yes
0,0.7501,youth,green,city,no
1,0.844,youth,green,forest,no
0,0.8978,youth,black,city,no
1,0.852,middle,green,forest,no
0,0.5889,youth,black,city,no
1,0.8515,youth,red,city,no
1,0.5046,middle,red,city,yes
1,0.6491,youth,black,city,no
0,0.7667,senior,black,forest,yes
1,0.4815,youth,red,city,no
1,0.8258,youth,green,forest,yes
1,0.8455,youth,green,city,no
1,0.5828,middle,green,city,no
1,0.5459,youth,green,city,no
0,0.675,senior,green,city,no
0,0.7429,youth,black,city,no
0,0.6028,middle,red,city,no
1,0.7675,youth,black,city,no
1,0.8038,middle,green,city,no
0,0.6134,senior,red,city,no
1,0.6272,senior,black,forest,no
0,0.7895,youth,green,city,no
1,0.6632,middle,black,forest,no
0,0.778,youth,red,city,no
0,0.9128,middle,green,city,no
1,0.6928,senior,red,forest,no
0,0.6373,youth,green,city,no
1,0.8692,youth,black,forest,no
1,0.5535,middle,red,city,no
0,0.7056,middle,green,city,no
1,0.8412,youth,green,city,yes
0,0.7447,middle,black,city,no
1,0.8324,youth,green,city,no
0,0.8249,youth,black,city,no
0,0.5635,senior,red,city,no
0,0.9213,senior,red,city,no
1,0.5066,youth,green,city,no
0,0.8631,youth,black,city,no
0,0.74,middle,red,city,no
1,0.6841,middle,green,city,no
0,0.8219,senior,black,city,no
0,0.3882,youth,red,forest,no
1,0.523,youth,black,city,no
1,0.7503,youth,black,city,no
0,0.6515,youth,red,city,no
0,0.7258,youth,green,city,no
0,0.7165,middle,green,city,no
0,0.816,youth,red,city,no
0,0.5102,middle,black,city,no
0,0.7704,senior,black,city,no
1,0.8207,middle,green,city,yes
1,0.6736,youth,black,city,no
1,0.8705,senior,green,city,yes
0,0.5836,middle,black,city,no
1,0.6117,youth,black,city,no
0,0.5562,senior,black,city,no
1,0.684,youth,black,city,yes
0,0.5428,middle,green,city,no
1,0.5774,senior,red,city,no
0,0.7595,youth,black,forest,no
1,0.6512,youth,black,city,no
1,0.74,youth,black,forest,no
0,0.8917,middle,red,city,no
0,0.8493,senior,black,city,no
0,0.845,middle,black,city,no
1,0.7454,youth,green,forest,no
1,0.3431,youth,black,city,no
0,0.7202,senior,black,city,no
0,0.7207,senior,red,city,no
1,0.7009,senior,black,city,no
1,0.4581,middle,black,forest,no
1,0.8186,youth,green,forest,no
0,0.8515,youth,green,city,yes
1,0.6406,youth,black,city,yes
0,0.7575,youth,red,city,no
1,0.8176,youth,green,city,no
1,0.9612,youth,green,city,no
1,0.7336,middle,green,city,no
1,0.4306,youth,green,city,yes
1,0.716,senior,green,city,no
1,0.8101,middle,black,city,no
0,0.8147,youth,black,forest,no
1,0.4678,middle,green,city,yes
0,0.5355,middle,red,city,no
1,0.7072,youth,black,city,no
0,0.7119,middle,red,city,no
0,0.5915,middle,green,city,no
1,0.4553,youth,green,city,no
0,0.7414,youth,red,city,no
0,0.7064,youth,red,city,no
1,0.4532,youth,green,forest,no
0,0.5273,senior,red,city,yes
1,0.61,middle,green,forest,no
0,0.5667,youth,red,forest,no
0,0.8608,youth,black,city,no
0,0.548,senior,black,city,no
0,0.7449,senior,black,city,yes
1,0.5624,senior,black,forest,no
1,0.4541,youth,green,city,yes
1,0.5904,middle,red,city,no
1,0.8098,youth,black,forest,no
1,0.6804,youth,red,city,no
1,0.8487,middle,black,city,no
1,0.5549,youth,red,city,no
1,0.5006,middle,green,forest,yes
0,0.7843,middle,black,city,no
1,0.8774,middle,red,city,yes
1,0.7754,youth,green,forest,no
1,0.4549,senior,red,forest,yes
0,0.6709,middle,red,city,no
1,0.5377,youth,black,forest,no
1,0.8053,youth,black,city,no
1,0.7589,middle,green,city,no
0,0.7081,middle,black,city,yes
1,0.6813,middle,red,city,no
0,0.8074,senior,red,city,no
0,0.8075,youth,red,city,no
1,0.6268,youth,green,city,no
1,0.539,youth,green,city,no
1,0.6189,youth,black,city,no
1,0.7578,middle,green,forest,no
1,0.6415,youth,green,forest,no
1,0.4773,youth,black,city,no
1,0.6774,youth,black,forest,no
1,0.617,middle,green,city,no
1,0.824,senior,green,forest,no
0,0.5046,senior,black,city,no
1,0.8112,middle,black,city,no
1,0.7008,senior,red,forest,no
1,0.9158,youth,green,city,no
1,0.7476,youth,red,forest,no
0,0.7084,youth,red,city,yes
1,0.7908,youth,green,forest,no
0,0.7629,youth,black,city,no
0,0.8508,youth,red,city,no
0,0.6635,youth,black,city,no
1,0.857,senior,black,city,no
0,0.6827,middle,black,city,no
0,0.7869,senior,black,city,no
1,0.7612,middle,green,forest,no
0,0.6337,youth,red,forest,no
1,0.7291,youth,red,forest,no
1,0.7405,youth,green,city,no
1,0.6259,senior,green,forest,no
1,0.8072,youth,green,city,no
1,0.742,middle,black,forest,no
0,0.5872,youth,black,city,no
1,0.6007,senior,green,forest,no
0,0.5711,youth,green,city,no
1,0.859,middle,green,city,no
1,0.6037,youth,red,forest,no
0,0.718,youth,black,city,yes
1,0.7348,youth,red,city,no
1,0.7585,youth,green,city,no
1,0.8526,middle,red,city,no
0,0.5515,middle,black,city,no
0,0.7157,youth,black,city,no
0,0.7551,youth,black,city,no
0,0.8555,youth,red,city,no
1,0.8991,senior,black,forest,yes
1,0.8467,senior,green,forest,yes
1,0.8625,youth,green,forest,no
0,0.8112,senior,green,city,no
0,0.8488,youth,red,city,no
1,0.6716,youth,red,forest,no
1,0.8314,youth,black,city,yes
1,0.9008,senior,red,city,no
1,0.8308,middle,black,forest,yes
1,0.9589,senior,green,city,no
0,0.6405,senior,red,city,no
1,0.4814,youth,green,forest,no
0,0.4563,youth,red,city,no
1,0.8263,middle,black,city,no
0,0.7569,youth,black,city,no
1,0.5768,youth,green,city,yes
1,0.5924,middle,green,city,no
0,0.4987,youth,black,city,no
1,0.5438,senior,black,city,no
1,0.8143,youth,red,forest,no
1,0.6863,middle,black,city,no
1,0.7178,middle,red,city,no
0,0.9029,youth,black,city,no
1,0.6217,youth,green,city,no
1,0.7584,middle,black,forest,no
1,0.7003,youth,green,forest,no
0,0.7075,senior,black,city,yes
0,0.5706,youth,red,forest,no
1,0.7855,senior,black,city,no
0,0.3986,middle,green,city,no
0,0.6978,youth,green,city,no
1,0.395,youth,green,forest,no
0,0.4047,middle,green,city,no
0,0.5517,youth,green,city,no
1,0.6916,middle,red,city,no
1,0.6614,youth,red,city,no
1,0.7749,middle,green,city,yes
1,0.61,senior,red,forest,no
1,0.8325,youth,black,forest,no
0,0.2617,youth,red,city,no
1,0.5794,youth,green,city,no
1,0.7441,youth,green,forest,no
1,0.526,youth,black,forest,no
0,0.7067,youth,black,city,no
0,0.3479,middle,black,city,no
1,0.7402,youth,green,city,no
1,0.8517,middle,red,city,yes
1,0.7289,youth,green,city,no
1,0.8469,youth,red,forest,no
1,0.9042,middle,green,forest,no
0,0.6615,youth,red,city,no
0,0.6419,middle,black,city,no
1,0.5791,youth,green,forest,no
1,0.6477,youth,red,forest,yes
1,0.8738,youth,black,forest,no
0,0.688,senior,red,city,no
0,0.4733,senior,black,city,yes
1,0.5399,youth,green,forest,no
1,0.7612,middle,black,city,no
0,0.7079,middle,black,city,no
1,0.7301,middle,black,forest,no
0,0.5625,senior,black,city,no
0,0.6776,youth,black,city,no
1,0.6027,senior,green,forest,no
0,0.7016,senior,black,forest,no
1,0.5622,youth,black,city,no
1,0.7976,youth,green,city,no
1,0.5531,senior,red,city,no
1,0.7811,middle,black,city,no
1,0.4912,middle,black,city,no
1,0.6717,senior,green,forest,no
0,0.8887,middle,black,city,no
0,0.7854,senior,red,city,no
0,0.8579,middle,black,city,no
1,0.8031,senior,green,city,no
0,0.5929,senior,black,city,no
0,0.6456,youth,red,city,no
1,0.8554,middle,green,city,no
1,0.9269,middle,black,city,no
0,0.5234,youth,red,city,no
0,0.4634,middle,black,city,no
0,0.7006,senior,red,forest,no
1,0.6843,middle,green,city,no
1,0.7813,middle,red,forest,no
0,0.6534,youth,black,city,no
1,0.8497,senior,black,forest,no
1,0.6196,middle,red,city,no
1,0.7068,senior,red,city,no
0,0.8893,youth,red,forest,no
0,0.5474,youth,black,city,no
0,0.7906,senior,green,city,no
1,0.8403,senior,green,city,no
1,0.7308,middle,black,city,no
1,0.7378,youth,black,forest,no
0,0.7951,senior,red,city,no
0,0.6343,youth,black,city,yes
0,0.699,senior,red,city,no
1,0.6268,youth,green,forest,no
1,0.8757,youth,green,forest,no
0,0.8101,middle,black,forest,no
0,0.753,youth,black,city,yes
1,0.4347,senior,black,forest,no
0,0.7468,middle,red,city,no
1,0.6552,middle,black,forest,no
1,0.802,youth,red,forest,no
1,0.7255,youth,black,forest,no
0,0.5672,middle,black,city,no
0,0.6597,youth,green,city,yes
1,0.7137,senior,red,city,no
0,0.8421,senior,red,city,no
1,0.6983,senior,green,forest,no
0,0.7514,middle,red,city,no
1,0.5403,youth,black,city,yes
1,0.9286,youth,red,forest,no
0,0.6955,middle,red,city,yes
0,0.7486,middle,green,city,no
0,0.4117,senior,green,city,no
1,0.6926,youth,green,forest,no
0,0.5101,middle,black,city,no
1,0.705,middle,green,city,no
1,0.5639,youth,red,forest,no
0,0.67,youth,black,city,no
0,0.7878,middle,black,city,no
0,0.7164,youth,black,city,no
0,0.7899,middle,green,city,no
0,0.744,senior,red,city,no
0,0.8915,youth,black,city,no
1,0.782,middle,black,city,no
0,0.6331,senior,green,city,no
1,0.6152,middle,green,city,no
0,0.7668,middle,green,city,no
0,0.6752,middle,red,city,no
0,0.6535,middle,black,city,no
1,0.5169,youth,green,city,no
0,0.6285,youth,black,city,no
0,0.7792,middle,red,forest,no
1,0.6574,senior,black,city,no
1,0.7147,youth,black,city,no
0,0.7004,middle,red,city,yes
1,0.7712,middle,red,forest,no
0,0.7005,senior,black,city,no
0,0.7589,youth,red,city,no
1,0.6494,senior,black,forest,no
0,0.7708,middle,red,city,no
1,0.666,youth,black,forest,no
1,0.6538,youth,green,city,no
1,0.6696,middle,red,city,no
1,0.6586,middle,green,city,yes
0,0.7534,youth,red,city,yes
0,0.8335,youth,red,forest,no
1,0.8907,middle,green,city,no
0,0.8131,senior,black,forest,yes
1,0.8423,youth,red,city,no
1,0.5837,youth,black,city,no
0,0.725,youth,red,city,no
1,0.6968,middle,black,forest,no
1,0.6915,youth,black,city,no
1,0.9312,middle,red,city,no
1,0.4591,youth,red,city,no
0,0.6139,youth,red,city,no
1,0.5739,senior,green,city,no
0,0.3731,middle,green,city,no
1,0.6655,youth,black,city,yes
0,0.6661,senior,black,city,no
1,0.5799,senior,black,forest,yes
1,0.7017,youth,red,city,no
1,0.6629,youth,green,city,no
0,0.7981,middle,black,forest,no
0,0.5123,youth,black,city,no
1,0.822,senior,black,forest,no
1,0.6338,middle,green,city,no
0,0.7143,middle,black,city,no
1,0.6997,middle,green,city,no
1,0.9071,middle,green,city,no
1,0.7597,senior,green,city,no
1,0.6438,senior,green,city,no
1,0.8992,youth,black,forest,no
1,0.5482,youth,green,city,no
0,0.5681,middle,green,city,no
0,0.7616,youth,green,city,yes
1,0.7917,youth,green,city,no
0,0.7826,youth,red,city,no
1,0.892,senior,red,city,no
